eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_fraction,train/entropy,train/eps_step_0,train/eps_step_1,train/eps_step_2,train/eps_step_3,train/iteration,train/kl_budget_step_0,train/kl_budget_step_1,train/kl_budget_step_2,train/kl_budget_step_3,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,6356992,0.002888415011784673,0.15406493842601776,0.15178833901882172,0.15300293266773224,0.155303955078125,0.1535400390625,17.425936102867126,0.07596184313297272,0.07671772688627243,0.09478370100259781,0.13850297033786774,194,0.0029086468275636435,0.0029635594692081213,0.00451067928224802,0.009617114439606667,0.00018135245901639344,1001.0,-204.75511410437397,32,-0.006302142862114124,3.230255240574479,11584.71960568428
nan,nan,6389760,0.0028592919247785176,0.149078369140625,0.14894409477710724,0.14757080376148224,0.15116576850414276,0.14918975830078124,17.447028091549875,0.07512052357196808,0.07577871531248093,0.09576278179883957,0.13878042995929718,195,0.002845970680937171,0.0028902862686663866,0.00460715452209115,0.009656588546931744,0.0001807377049180328,1001.0,-200.9958086287939,32,-0.00629132151552767,3.555436717532575,11607.496524810791
nan,nan,6422528,0.0029718458062234277,0.16066895425319672,0.15900878608226776,0.15650025010108948,0.15910033881664276,0.158819580078125,17.425699025392532,0.07657977193593979,0.07826130837202072,0.0963565781712532,0.136233851313591,196,0.0029545777942985296,0.0030806963331997395,0.004660187754780054,0.009304538369178772,0.0001801229508196721,1001.0,-200.27361329808,48,-0.005981244901340688,3.663502284139395,11630.329650640488
nan,nan,6455296,0.0029960787562231415,0.15576782822608948,0.15610961616039276,0.15589599311351776,0.156494140625,0.15606689453125,17.417926687002183,0.07753580808639526,0.0794924721121788,0.095772884786129,0.13525564968585968,197,0.003028455888852477,0.0031852179672569036,0.004607325419783592,0.009179000742733479,0.00017950819672131146,1001.0,-196.61616235355723,32,-0.006411470744933467,3.8450784480199216,11653.196608781815
nan,nan,6488064,0.0031226598134708183,0.165679931640625,0.16535644233226776,0.16375122964382172,0.16515503823757172,0.16498565673828125,17.410916897654534,0.07873094826936722,0.07774262875318527,0.09536679089069366,0.13601623475551605,198,0.0031199147924780846,0.0030378573574125767,0.004568594042211771,0.009273634292185307,0.0001788934426229508,1001.0,-206.81811909788894,32,-0.006372348009608686,3.359274468198419,11676.207080364227
nan,nan,6520832,0.00295449075738361,0.15587769448757172,0.15485230088233948,0.15376587212085724,0.15557251870632172,0.15501708984375,17.441880628466606,0.07717569172382355,0.0789981260895729,0.0961366668343544,0.13563776016235352,199,0.00299784610979259,0.0031383265741169453,0.004640563856810331,0.009223263710737228,0.00017827868852459013,1001.0,-203.7671168850381,32,-0.006264145446766634,3.789489493332803,11698.609734535217
nan,nan,6553600,0.00318549436487956,0.16802978515625,0.16633300483226776,0.16694335639476776,0.16676636040210724,0.16701812744140626,17.447187772393228,0.0762219950556755,0.07634278386831284,0.09522765129804611,0.13829977810382843,200,0.002926971297711134,0.002930753631517291,0.004555169492959976,0.009587105363607407,0.00017766393442622948,1001.0,-204.64770829231514,32,-0.006276904868718703,3.200491774827242,11720.957429170609
nan,nan,6586368,0.003028158231518319,0.15815429389476776,0.15641479194164276,0.15705566108226776,0.16132812201976776,0.15823822021484374,17.440952157974245,0.07462010532617569,0.07527594268321991,0.0953996554017067,0.13964442908763885,201,0.0028064516372978687,0.002850873162969947,0.004568312782794237,0.009774362668395042,0.00017704918032786883,1001.0,-201.10285036582545,32,-0.006155024209874682,3.722393395751715,11743.789986848831
nan,nan,6619136,0.0033983416555201985,0.174774169921875,0.17377319931983948,0.17473144829273224,0.17662353813648224,0.1749755859375,17.43264812529087,0.07508780807256699,0.0761364996433258,0.09569396823644638,0.13867509365081787,202,0.002841155743226409,0.002917286241427064,0.004599997773766518,0.009641559794545174,0.00017643442622950818,1001.0,-198.7041179543872,32,-0.005938149734720355,3.0802412601187825,11766.586459875107
nan,nan,6651904,0.003475404949131189,0.18074341118335724,0.17866210639476776,0.17988891899585724,0.18314209580421448,0.180609130859375,17.43644943535328,0.07771927118301392,0.07797397673130035,0.09596319496631622,0.13597369194030762,203,0.0030429360922425985,0.00306093692779541,0.004624500405043364,0.009271626360714436,0.00017581967213114755,1001.0,-196.615439865589,32,-0.005968136830051663,2.605427745729685,11789.205360412598
-173.1584354116299,6.6443841931903975,6651904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11833.637658834457
nan,nan,6684672,0.003293916827897192,0.17362670600414276,0.17122192680835724,0.17289428412914276,0.177154541015625,0.173724365234375,17.37750441133976,0.07531680911779404,0.07686125487089157,0.0958235040307045,0.13814370334148407,204,0.002854651538655162,0.002970251487568021,0.00461113965138793,0.009563957341015339,0.0001752049180327869,1001.0,-203.71658139427691,32,-0.006242557866789867,3.0787278478965163,11857.303701400757
nan,nan,6717440,0.003118675836503826,0.15975342690944672,0.16303101181983948,0.16426391899585724,0.16570435464382172,0.16318817138671876,17.417791110277175,0.07513617724180222,0.07646755129098892,0.09513027966022491,0.1389050930738449,205,0.0028439746238291264,0.0029421306680887938,0.004543299321085215,0.00967059563845396,0.0001745901639344262,1001.0,-202.09754939431363,32,-0.006311103494954296,2.839005447924137,11880.00958609581
nan,nan,6750208,0.0031357596146335707,0.16636963188648224,0.16436767578125,0.16724243760108948,0.16704101860523224,0.16625518798828126,17.414546391367914,0.0766746774315834,0.07824865728616714,0.0962822437286377,0.13613976538181305,206,0.0029620227869600058,0.003082169219851494,0.0046575176529586315,0.009298290126025677,0.00017397540983606557,1001.0,-204.04917359304537,32,-0.00639386387047125,2.7852751675993206,11902.706585884094
-166.46370927785964,8.76836667737891,6750208,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11946.910055160522
nan,nan,6782976,0.002835172539471387,0.15004272758960724,0.14821167290210724,0.14794312417507172,0.150909423828125,0.1492767333984375,17.42188147008419,0.07538618892431259,0.07572769373655319,0.09444071352481842,0.1395735889673233,207,0.002866828115656972,0.002887929091230035,0.004478573799133301,0.009766669012606144,0.00017336065573770487,1001.0,-198.28518954238797,32,-0.006287438726576511,3.006193891353905,11969.566371679306
nan,nan,6815744,0.0029515482067836276,0.156768798828125,0.15449218451976776,0.15507812798023224,0.15656128525733948,0.15572509765625,17.453798878192902,0.07757990062236786,0.0758221372961998,0.09406294673681259,0.13857713341712952,208,0.0030345802661031485,0.0028946585953235626,0.004442050587385893,0.009628710336983204,0.00017274590163934424,1001.0,-201.2992137506219,32,-0.006707643418485532,3.869830173626542,11992.269788980484
nan,nan,6848512,0.0036356243169393563,0.19038696587085724,0.190643310546875,0.18906250596046448,0.19419555366039276,0.19107208251953126,17.437957355380057,0.07609658688306808,0.07640095055103302,0.09584867209196091,0.13787415623664856,209,0.002917251316830516,0.0029368854593485594,0.004614186938852072,0.009531675837934017,0.0001721311475409836,1001.0,-197.58317439863112,32,-0.005836962894682074,2.6908866256475448,12015.096528053284
nan,nan,6881280,0.0031809014357349953,0.167388916015625,0.16583251953125,0.16875611245632172,0.17055664956569672,0.168133544921875,17.424482095241547,0.07552102208137512,0.07668943703174591,0.09581055492162704,0.1380171775817871,210,0.0028775199316442013,0.002962012542411685,0.004607538226991892,0.009552928619086742,0.00017151639344262294,1001.0,-203.98195174185918,32,-0.0060770590673200784,2.5998543820343913,12038.63185763359
nan,nan,6914048,0.002812765929775196,0.15113525092601776,0.14736329019069672,0.14841918647289276,0.150299072265625,0.14930419921875,17.4302339553833,0.07666169852018356,0.0759306401014328,0.09520851820707321,0.13824628293514252,211,0.002965107560157776,0.0029024933464825153,0.0045509482733905315,0.009581451304256916,0.0001709016393442623,1001.0,-199.59707892560704,32,-0.006138894638570491,3.1680512497201563,12061.428280830383
nan,nan,6946816,0.002719923363929411,0.14150391519069672,0.14258423447608948,0.14197997748851776,0.14363403618335724,0.142425537109375,17.41055539548397,0.07690739631652832,0.07674586772918701,0.09511561691761017,0.13761186599731445,212,0.0029860453214496374,0.002966215368360281,0.004545989912003279,0.009501749649643898,0.00017028688524590164,1001.0,-204.6223892338793,32,-0.006247908769728383,3.9619241973385213,12084.328451395035
nan,nan,6979584,0.002855272115357366,0.14647828042507172,0.14409179985523224,0.14675293862819672,0.14845581352710724,0.1464447021484375,17.44117725789547,0.07580509036779404,0.07561669498682022,0.09356147050857544,0.14002087712287903,213,0.0028967445250600576,0.002878908533602953,0.004397588316351175,0.00982675887644291,0.00016967213114754099,1001.0,-193.4102414708138,32,-0.006258609028736828,3.968664585240185,12107.278447628021
nan,nan,7012352,0.00320584797191259,0.16963501274585724,0.16783447563648224,0.17122803628444672,0.17406617105007172,0.17069091796875,17.445839408040047,0.07427670806646347,0.0764487013220787,0.09501167386770248,0.1394430249929428,214,0.0027808360755443573,0.0029424165841192007,0.004530549980700016,0.009746196679770947,0.0001690573770491803,1001.0,-197.9998221335414,32,-0.006192401785665424,3.130913130939007,12130.338686466217
nan,nan,7045120,0.00309727351541369,0.16547851264476776,0.160736083984375,0.16227416694164276,0.16643677651882172,0.16373138427734374,17.45728316605091,0.07542239129543304,0.07544600963592529,0.09374552220106125,0.1402500718832016,215,0.002863937756046653,0.0028643442783504725,0.004412972368299961,0.009858745150268078,0.00016844262295081966,1001.0,-199.45848587317516,32,-0.006226815196714597,3.5660165945068,12153.10706782341
nan,nan,7077888,0.002902358364826796,0.15231934189796448,0.150970458984375,0.15277710556983948,0.15598754584789276,0.15301361083984374,17.451821526885034,0.0756276398897171,0.07544851303100586,0.09435754269361496,0.13970375061035156,216,0.002880116691812873,0.0028646632563322783,0.004470986779779196,0.009784232825040817,0.00016782786885245898,1001.0,-200.14227019074718,32,-0.006183599491487257,4.060148221068085,12175.877708435059
nan,nan,7110656,0.0035654408625305223,0.18424682319164276,0.183349609375,0.18699340522289276,0.19050292670726776,0.186273193359375,17.414499577879905,0.07339896261692047,0.07417219132184982,0.09459509700536728,0.1413886845111847,217,0.0027179010212421417,0.0027701237704604864,0.004492728039622307,0.01001924742013216,0.00016721311475409833,1001.0,-195.31231455132,32,-0.006103997467289446,3.9705781718716024,12198.945432662964
nan,nan,7143424,0.0032276762357469125,0.16997681558132172,0.1685791015625,0.16966553032398224,0.17378540337085724,0.170501708984375,17.393619829416274,0.07415125519037247,0.07459812611341476,0.09503991901874542,0.14048419892787933,218,0.0027699233032763004,0.00279809907078743,0.0045397221110761166,0.009892255067825317,0.00016659836065573768,1001.0,-202.5203449185026,48,-0.006260387517977506,3.8886485036462544,12222.267319202423
nan,nan,7176192,0.0030053453256186913,0.15743409097194672,0.15613403916358948,0.15623168647289276,0.15909424424171448,0.1572235107421875,17.42617402970791,0.07405795156955719,0.07492814213037491,0.09549468755722046,0.14004965126514435,219,0.0027628156822174788,0.0028265174478292465,0.004578789696097374,0.009831877425312996,0.00016598360655737702,1001.0,-190.6729910594098,32,-0.006269201196118956,4.057274913974107,12245.068257570267
nan,nan,7208960,0.002925311900344241,0.15405884385108948,0.15209351480007172,0.15313111245632172,0.154052734375,0.15333404541015624,17.456952029466628,0.07395579665899277,0.07488371431827545,0.09460676461458206,0.14057795703411102,220,0.002761505078524351,0.0028263151179999113,0.004498376976698637,0.009913802146911621,0.0001653688524590164,1001.0,-199.6801309675468,32,-0.006435727346979547,3.7474934507161377,12268.042369127274
nan,nan,7241728,0.0029288487759004055,0.15335693955421448,0.15125122666358948,0.154296875,0.15657348930835724,0.15386962890625,17.416003879904746,0.07523699849843979,0.0755484476685524,0.09496384114027023,0.13939878344535828,221,0.0028539453633129597,0.00287243421189487,0.004530731122940779,0.009742888621985912,0.00016475409836065575,1001.0,-197.23260626168815,32,-0.006246089532214683,3.986559717915952,12290.946905851364
nan,nan,7274496,0.0029536566217757353,0.14740601181983948,0.14772339165210724,0.14839477837085724,0.15152588486671448,0.14876251220703124,17.443693405389787,0.0748797133564949,0.07517042756080627,0.0943647176027298,0.1401101052761078,222,0.0028308832552284002,0.0028501879423856735,0.004473057109862566,0.009845871478319168,0.0001641393442622951,1001.0,-198.6771043986739,32,-0.006478424397937488,4.08869161196053,12313.82268166542
nan,nan,7307264,0.003462006287099939,0.18259277939796448,0.178924560546875,0.18262939155101776,0.18523560464382172,0.1823455810546875,17.429140880703926,0.0741254985332489,0.07489832490682602,0.09433551877737045,0.1407964825630188,223,0.0027704189997166395,0.002823934657499194,0.004468683153390884,0.009936963208019733,0.00016352459016393442,1001.0,-200.4013953950972,32,-0.006110732352681225,3.263397941738367,12336.715890169144
nan,nan,7340032,0.0031045527065543866,0.15828247368335724,0.15728759765625,0.15946045517921448,0.163421630859375,0.159613037109375,17.436250963807105,0.07355540245771408,0.07472646981477737,0.09424294531345367,0.14118091762065887,224,0.002728651510551572,0.002813359722495079,0.004464824218302965,0.009993164800107479,0.00016290983606557377,1001.0,-197.8096321209093,32,-0.00632482114888262,3.0641382290050387,12359.69911146164
nan,nan,7372800,0.0031387632571750145,0.16411133110523224,0.16116943955421448,0.16210328042507172,0.16639403998851776,0.16344451904296875,17.444701567292213,0.07323405891656876,0.07422978430986404,0.0934644490480423,0.14220915734767914,225,0.002701549557968974,0.002776710083708167,0.004386492073535919,0.010135248303413391,0.0001622950819672131,1001.0,-194.73783188785882,32,-0.006528413665364496,3.255711409635842,12382.93301820755
nan,nan,7405568,0.002967366060329368,0.15527954697608948,0.15196533501148224,0.15397338569164276,0.15705566108226776,0.1545684814453125,17.43261988759041,0.07493460923433304,0.07486974447965622,0.09415152668952942,0.14049361646175385,226,0.0028304853476583958,0.002822529524564743,0.004453133326023817,0.009893852286040783,0.00016168032786885244,1001.0,-200.68887762591748,32,-0.006529906012292486,3.624379410035908,12406.245045900345
nan,nan,7438336,0.003159067679371219,0.16560669243335724,0.16262207925319672,0.166748046875,0.16767577826976776,0.16566314697265624,17.46272211074829,0.07505569607019424,0.07491673529148102,0.09437022358179092,0.14019182324409485,227,0.002842436544597149,0.0028293393552303314,0.004471838474273682,0.009856385178864002,0.0001610655737704918,1001.0,-198.89691738976674,32,-0.006056543125669123,3.0003557516261936,12429.201194047928
nan,nan,7471104,0.003225005006970605,0.16858521103858948,0.166839599609375,0.16944579780101776,0.17485962808132172,0.16993255615234376,17.477661389112473,0.07451824098825455,0.07485399395227432,0.09411909431219101,0.14076414704322815,228,0.002797513036057353,0.002821103436872363,0.004450140055269003,0.009931243024766445,0.00016045081967213114,1001.0,-201.8547591883323,32,-0.005963583652919624,2.6890110475942492,12451.673217535019
