eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_frac_step_4,train/clip_frac_step_5,train/clip_frac_step_6,train/clip_frac_step_7,train/clip_fraction,train/delta_magnitude,train/delta_ratio,train/effective_delta_reg,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,399360,0.06778510635704152,0.18837890028953552,0.185302734375,0.19077149033546448,0.18442383408546448,0.20224609971046448,0.216552734375,0.24360351264476776,0.29926759004592896,0.213818359375,0.005284466939338017,0.05631203670054674,10.0,68.77413754463196,195,0.0001807377049180328,1000.0,829.4011412231528,2,-0.032003583676305423,64.60015792250633,914.9899740219116
nan,nan,401408,0.07214916003140388,0.17866210639476776,0.18452148139476776,0.18032225966453552,0.18662109971046448,0.20156249403953552,0.23320312798023224,0.26899415254592896,0.32231444120407104,0.219525146484375,0.005249495002499316,0.055621117341797796,10.0,68.71907308101655,196,0.0001801229508196721,1000.0,598.5195029108595,2,-0.027856454173888778,65.80874167084694,918.5669710636139
729.0806046426733,105.75592556778551,401408,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,924.8853840827942
nan,nan,403456,0.07044826186902356,0.196044921875,0.18759766221046448,0.21015624701976776,0.2197265625,0.20839843153953552,0.21923828125,0.24355468153953552,0.29121094942092896,0.221990966796875,0.004930795869586291,0.05295199037063867,10.0,68.75024716854095,197,0.00017950819672131146,1000.0,668.0977525417452,2,-0.03536583111326763,66.50514456033707,928.4495987892151
nan,nan,405504,0.07125423693505581,0.188720703125,0.19082030653953552,0.18642577528953552,0.19633789360523224,0.20966796576976776,0.22797851264476776,0.2555175721645355,0.32109373807907104,0.2220703125,0.0059512623687624,0.06619559361133724,10.0,68.9235214471817,198,0.0001788934426229508,1000.0,606.259755269957,2,-0.036096473814905036,81.34357869029046,931.7631940841675
nan,nan,407552,0.06650990875714342,0.18574218451976776,0.188232421875,0.19736328721046448,0.18173828721046448,0.19580078125,0.20048828423023224,0.23105469346046448,0.27958983182907104,0.207501220703125,0.005058103299234062,0.05255195841891691,10.0,68.8081689119339,199,0.00017827868852459013,1000.0,680.5446749188777,2,-0.03497404768495471,73.44352508783341,935.2714600563049
nan,nan,409600,0.07382388403930236,0.20273438096046448,0.20444336533546448,0.20585937798023224,0.19843749701976776,0.20761719346046448,0.22226563096046448,0.2535156309604645,0.312744140625,0.2259521484375,0.005327720489731291,0.057942339160945266,10.0,68.78178608417511,200,0.00017766393442622948,1000.0,649.9897556865636,2,-0.030749886565536143,67.6957954287529,938.8430099487305
nan,nan,411648,0.07058454051293665,0.18828125298023224,0.18359375,0.21123047173023224,0.21562500298023224,0.20488281548023224,0.21376952528953552,0.23813477158546448,0.29052734375,0.218255615234375,0.0050183948536869135,0.05264954791637137,10.0,68.59347069263458,201,0.00017704918032786883,1000.0,816.1331479214206,2,-0.031520944727435565,66.21900017261505,942.1242978572845
682.9447563630922,69.58418740933467,411648,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,948.5674810409546
nan,nan,413696,0.07300054888910382,0.18583984673023224,0.18198242783546448,0.19135741889476776,0.1962890625,0.21054688096046448,0.22377929091453552,0.26323240995407104,0.3209472596645355,0.221746826171875,0.004716454027220607,0.05056351092644036,10.0,68.72399580478668,202,0.00017643442622950818,1000.0,591.7878655912907,2,-0.03170281817729119,58.24853720068931,951.9506900310516
nan,nan,415744,0.06771577899635303,0.19189453125,0.19121094048023224,0.19428710639476776,0.18535156548023224,0.18842773139476776,0.21030274033546448,0.2529296875,0.29326170682907104,0.213458251953125,0.004643708912044531,0.04885364953661338,10.0,68.48220856189728,203,0.00017581967213114755,1000.0,644.2062337604668,2,-0.03111171687160095,59.493449229001996,955.4618971347809
nan,nan,417792,0.08634402648167452,0.22846679389476776,0.22084960341453552,0.22138671576976776,0.23515625298023224,0.23647460341453552,0.25273436307907104,0.29121094942092896,0.3492675721645355,0.254443359375,0.004825929327489575,0.051105351478327066,10.0,68.78725342750549,204,0.0001752049180327869,1000.0,409.88793170025605,2,-0.03001587720918906,55.43000936508179,959.0019891262054
nan,nan,419840,0.08866721553931711,0.24238280951976776,0.22280272841453552,0.23784179985523224,0.2353515625,0.24199219048023224,0.26142579317092896,0.2969726622104645,0.3388671875,0.25970458984375,0.004983415992319351,0.06092595243826508,10.0,69.01241915225982,205,0.0001745901639344262,1000.0,100.57898262670065,2,-0.03247392646107983,43.71594277620316,962.296571969986
nan,nan,421888,0.0730162429943448,0.18300780653953552,0.17963866889476776,0.200927734375,0.20693358778953552,0.22036132216453552,0.22255858778953552,0.24501952528953552,0.3023437559604645,0.220098876953125,0.005073129548691213,0.05369634417584166,10.0,68.82163355350494,206,0.00017397540983606557,1000.0,390.8900779686909,2,-0.03377613947250211,69.0858550310135,965.7113809585571
618.2740087099791,353.8914896727768,421888,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,971.5389950275421
nan,nan,423936,0.06440256058958767,0.18437500298023224,0.19423827528953552,0.18540039658546448,0.19687500596046448,0.17714843153953552,0.20234374701976776,0.22944335639476776,0.29072266817092896,0.207568359375,0.005215449108800385,0.05603668061085045,10.0,68.82701745033265,207,0.00017336065573770487,1000.0,640.754087921562,2,-0.03152127682014907,65.60746812224389,974.3633608818054
nan,nan,425984,0.07238455437327503,0.20097656548023224,0.19257812201976776,0.19584961235523224,0.20610351860523224,0.19565430283546448,0.22001953423023224,0.25190430879592896,0.3330078125,0.22451171875,0.005403374054731102,0.05739992881426588,10.0,68.90842564105988,208,0.00017274590163934424,1000.0,820.0078295145582,2,-0.03032612201604934,60.333061969280244,977.1927661895752
nan,nan,428032,0.07345983260602225,0.20327147841453552,0.20781250298023224,0.20620116591453552,0.20966796576976776,0.208251953125,0.22841796278953552,0.2630371153354645,0.30195313692092896,0.22857666015625,0.004388320998987183,0.04807116177980788,10.0,68.82574360370636,209,0.0001721311475409836,1000.0,731.7357014278291,3,-0.03126271447472391,63.15248250961304,979.9807779788971
nan,nan,430080,0.07362122401973466,0.24003906548023224,0.2021484375,0.19731445610523224,0.19638672471046448,0.195068359375,0.21455077826976776,0.25898438692092896,0.3160156309604645,0.2275634765625,0.005279832195083145,0.05775716756470502,10.0,68.71012136936187,210,0.00017151639344262294,1000.0,691.4525969243716,2,-0.029424256744277955,53.95611336827278,982.7178010940552
598.9685240949105,180.94538147255756,430080,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,988.2635889053345
nan,nan,432128,0.07275363862427184,0.20815429091453552,0.19145508110523224,0.19873046875,0.19907227158546448,0.214599609375,0.2255859375,0.24345703423023224,0.30717772245407104,0.223529052734375,0.0055516768727102315,0.06150171480840072,10.0,68.96402871608734,211,0.0001709016393442623,1000.0,746.5058480464213,2,-0.03323588459243183,53.71622967720032,991.1331050395966
nan,nan,434176,0.09397203271291801,0.2421875,0.228271484375,0.21552734076976776,0.22333984076976776,0.21621093153953552,0.23090820014476776,0.25776368379592896,0.308837890625,0.240380859375,0.00571447499023634,0.06249849470332265,10.0,69.09947130680084,212,0.00017028688524590164,1000.0,767.7545045686845,2,-0.028199231912549295,52.43771308660507,993.9904470443726
nan,nan,436224,1.96530080599332,0.21181640028953552,0.21904297173023224,0.25346678495407104,0.3268066346645355,0.4288574159145355,0.505175769329071,0.574267566204071,0.665478527545929,0.398114013671875,0.030993459426099434,0.3389324899762869,10.0,93.24325788021088,213,0.00016967213114754099,1000.0,579.0707112502694,2,0.0001134401245508343,59.3513958632946,996.745069026947
nan,nan,438272,0.06572770530256093,0.19497069716453552,0.187255859375,0.1865234375,0.18886718153953552,0.19414062798023224,0.19428710639476776,0.22319336235523224,0.26958006620407104,0.204852294921875,0.007159565338224638,0.07294084663735703,10.0,68.66816272735596,214,0.0001690573770491803,1000.0,696.8181594418309,2,-0.03582356715724018,61.30969830155372,999.4828519821167
nan,nan,440320,0.060950967750977726,0.18349608778953552,0.17836913466453552,0.18037109076976776,0.19379882514476776,0.18105468153953552,0.19062499701976776,0.21142578125,0.241943359375,0.195135498046875,0.0045130747319490185,0.04816044995095581,10.0,68.48953762054444,215,0.00016844262295081966,1000.0,604.5882678974057,2,-0.03380914158242376,70.57545945644378,1002.2152290344238
819.2382822784624,113.44611492892487,440320,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1007.6598210334778
nan,nan,442368,0.06704946312456742,0.188720703125,0.18964843451976776,0.19497069716453552,0.210693359375,0.19091796875,0.19882813096046448,0.22636719048023224,0.26860350370407104,0.20859375,0.004321669321507215,0.045913726778235284,10.0,68.60007581710815,216,0.00016782786885245898,1000.0,645.6749379631601,2,-0.03614113053708934,63.90610331296921,1010.5717270374298
nan,nan,444416,0.0800477594431868,0.21308593451976776,0.20561523735523224,0.23159179091453552,0.234130859375,0.23310546576976776,0.24609375,0.2615722715854645,0.31000977754592896,0.241900634765625,0.004115296921372647,0.04593113226001151,10.0,68.7061573266983,217,0.00016721311475409833,1000.0,820.8135990859564,2,-0.029354688289004116,55.08251693844795,1013.3903121948242
nan,nan,446464,0.07215468846261501,0.19389648735523224,0.20849609375,0.22114257514476776,0.20244140923023224,0.21005859971046448,0.22226563096046448,0.24331054091453552,0.28852540254592896,0.22376708984375,0.00421693297685124,0.04597898866632022,10.0,68.66586973667145,218,0.00016659836065573768,1000.0,595.410597477573,2,-0.03024486887770763,58.293598991632464,1016.1256308555603
nan,nan,448512,0.07139376069681021,0.19443359971046448,0.20463867485523224,0.21596679091453552,0.20712891221046448,0.20859375596046448,0.2138671875,0.236083984375,0.28422850370407104,0.22061767578125,0.004094988456199644,0.043784838932333515,10.0,68.60475299358367,219,0.00016598360655737702,1000.0,767.6696621111205,2,-0.03366393753021839,58.07151519656181,1018.8599190711975
nan,nan,450560,0.06338721300271573,0.167724609375,0.18994140625,0.19770507514476776,0.20820312201976776,0.19790038466453552,0.19775390625,0.212158203125,0.255615234375,0.203375244140625,0.00410435004014289,0.042654189572203904,10.0,68.81394264698028,220,0.0001653688524590164,1000.0,932.1660134398085,2,-0.03230573328473838,68.55213260650635,1021.6570630073547
777.5783492278325,268.34494318457865,450560,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1027.1635088920593
nan,nan,452608,0.058839287702721774,0.18339844048023224,0.16933593153953552,0.18037109076976776,0.19414062798023224,0.174560546875,0.16835936903953552,0.19428710639476776,0.23447266221046448,0.18736572265625,0.0037388463977549692,0.0397625184385106,10.0,68.61791470050812,221,0.00016475409836065575,1000.0,753.9846921298839,2,-0.03670235450736072,76.14954109191895,1029.8829159736633
nan,nan,454656,0.06205893222359009,0.17343750596046448,0.16840820014476776,0.18100586533546448,0.19086913764476776,0.18300780653953552,0.19804687798023224,0.22451171278953552,0.2635742127895355,0.197857666015625,0.0040343977299926335,0.044436828460311516,10.0,68.6907191991806,222,0.0001641393442622951,1000.0,982.5949628835896,2,-0.03161017807178723,77.82312879562377,1032.63436293602
nan,nan,456704,0.05649419114633929,0.16206054389476776,0.15966796875,0.1669921875,0.17534179985523224,0.17250975966453552,0.174560546875,0.19746093451976776,0.2392578125,0.1809814453125,0.0037975975348672362,0.04005772061063908,10.0,68.5844958782196,223,0.00016352459016393442,1000.0,829.8093055499869,2,-0.033159837492576116,81.31498235464096,1035.5432381629944
nan,nan,458752,0.0729135778867203,0.20371094346046448,0.20595702528953552,0.22426757216453552,0.21791991591453552,0.21406249701976776,0.21835938096046448,0.24541015923023224,0.2723632752895355,0.22525634765625,0.004435591596848099,0.04917563361814246,10.0,68.80825984477997,224,0.00016290983606557377,1000.0,913.5477955332066,2,-0.033436958079346366,70.83179935216904,1038.4299681186676
nan,nan,460800,0.07415521892398828,0.21245117485523224,0.19990234076976776,0.195556640625,0.21259765326976776,0.21953125298023224,0.22998046875,0.25273436307907104,0.3079589903354645,0.228839111328125,0.003948292157292599,0.042851245182100685,10.0,68.7441923379898,225,0.0001622950819672131,1000.0,771.045847434277,2,-0.03268688319203648,60.266254210472106,1041.2321078777313
864.6420007750867,115.84416684362533,460800,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1046.694603919983
nan,nan,462848,0.08046615485363873,0.22529296576976776,0.21645507216453552,0.224609375,0.22104492783546448,0.23842772841453552,0.24858398735523224,0.27324217557907104,0.3241210877895355,0.24647216796875,0.0042791195570316635,0.047954162652604285,10.0,68.68957633972168,226,0.00016168032786885244,1000.0,522.1533016878899,2,-0.03676644249844685,52.48630966544151,1049.4565300941467
nan,nan,464896,0.11002224705807748,0.22451171278953552,0.23666992783546448,0.26289063692092896,0.2569335997104645,0.25883787870407104,0.2569824159145355,0.2816406190395355,0.3250488340854645,0.262939453125,0.005870168074034154,0.05910692181205377,10.0,69.13806846141816,227,0.0001610655737704918,1000.0,736.1169359349417,2,-0.047708901426085505,57.67491702437401,1052.3069531917572
nan,nan,466944,0.07243767396284966,0.19614258408546448,0.20073242485523224,0.20551757514476776,0.20556640625,0.19814452528953552,0.22197265923023224,0.24726562201976776,0.27763670682907104,0.219122314453125,0.005292271060170606,0.054831265477696435,10.0,68.75686247348786,228,0.00016045081967213114,1000.0,254.61140587575647,2,-0.036917498505863476,62.03872468471527,1055.5180871486664
nan,nan,468992,0.0584917532018153,0.17080077528953552,0.16787108778953552,0.167724609375,0.16840820014476776,0.18833008408546448,0.20083007216453552,0.21220703423023224,0.245361328125,0.190191650390625,0.0050354289145616345,0.0560550122638233,10.0,68.73263247013092,229,0.00015983606557377049,1000.0,800.6069855077149,2,-0.03526035001104901,76.08395881652832,1058.376433134079
nan,nan,471040,0.07651386413926957,0.18696288764476776,0.2109375,0.23115234076976776,0.23056641221046448,0.231689453125,0.22646483778953552,0.248046875,0.2891601622104645,0.23187255859375,0.00484440283908043,0.05620918429922313,10.0,68.7861433506012,230,0.00015922131147540984,1000.0,872.0066913891447,3,-0.03381775647285394,62.64431622624397,1061.1267681121826
890.7348505023034,137.09509574400798,471040,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1066.663598060608
nan,nan,473088,0.07031951304234099,0.18242187798023224,0.182373046875,0.20146484673023224,0.21323242783546448,0.21518555283546448,0.22065429389476776,0.2596679627895355,0.28911131620407104,0.220513916015625,0.004640844182722504,0.05103339359629899,10.0,68.78967723846435,231,0.00015860655737704916,1000.0,718.3827485017597,2,-0.03476408233755137,65.48198058605195,1069.4509899616241
nan,nan,475136,0.06620890442063683,0.17626953125,0.181640625,0.19174805283546448,0.20317383110523224,0.18686524033546448,0.20917968451976776,0.2508789002895355,0.2920898497104645,0.211480712890625,0.0042074058917933145,0.04657611117581837,10.0,68.60566318035126,232,0.0001579918032786885,1000.0,891.008694855273,2,-0.03275279858044087,69.60999192595482,1072.2600219249725
nan,nan,477184,0.07215638142661192,0.20053711533546448,0.19291992485523224,0.19975586235523224,0.21074219048023224,0.21611328423023224,0.21782226860523224,0.24892577528953552,0.29877930879592896,0.223199462890625,0.004811952525778906,0.052502355887554586,10.0,68.85043799877167,233,0.00015737704918032785,1000.0,836.3584122197506,2,-0.03501411230699887,64.99191144108772,1075.0744009017944
nan,nan,479232,0.0662055625947687,0.19672851264476776,0.20644530653953552,0.20200195908546448,0.19575195014476776,0.19692382216453552,0.20058593153953552,0.22299805283546448,0.260986328125,0.210302734375,0.005060650230734609,0.05441808345494792,10.0,68.69877650737763,234,0.00015676229508196718,1000.0,743.6373480233726,2,-0.03637167725537438,70.00853897333145,1077.841567993164
nan,nan,481280,0.0645565437123878,0.17783203721046448,0.17153319716453552,0.19077149033546448,0.18930664658546448,0.19252929091453552,0.19882813096046448,0.23764649033546448,0.27031248807907104,0.203594970703125,0.004762954033503774,0.05348870601737872,10.0,68.48836827278137,235,0.00015614754098360653,1000.0,759.2985324246463,2,-0.033087453697771704,66.28634907007218,1080.6198959350586
